window_chr	window_start	window_end	gene_count
chr11	99090432	100139008	3
chr11	99614720	100663296	2
chr11	100139008	101187584	8
chr11	100663296	101711872	9
chr11	101187584	102236160	4
chr11	101711872	102760448	5
chr11	103284736	104333312	12
chr11	103809024	104857600	9
chr11	104333312	105381888	4
chr11	104857600	105906176	2
chr11	105381888	106430464	4
chr11	105906176	106954752	5
chr11	106430464	107479040	10
chr11	106954752	108003328	25
chr11	107479040	108527616	20
chr11	108003328	109051904	4
chr11	108527616	109576192	6
chr11	109051904	110100480	12
chr11	110624768	111673344	2
chr11	111149056	112197632	2
chr11	111673344	112721920	7
chr11	112197632	113246208	18
chr11	112721920	113770496	16
chr11	113246208	114294784	17
chr11	113770496	114819072	29
chr11	114294784	115343360	34
chr11	114819072	115867648	19
chr11	115343360	116391936	7
chr11	115867648	116916224	8
chr11	116391936	117440512	4
chr11	116916224	117964800	4
chr11	117440512	118489088	2
chr11	117964800	119013376	6
chr11	118489088	119537664	10
chr11	119013376	120061952	22
chr11	119537664	120586240	37
chr11	120061952	121110528	27
chr11	120586240	121634816	18
chr11	121110528	122159104	22
chr11	121634816	122683392	12
chr11	122159104	123207680	3
chr11	122683392	123731968	2
chr11	123207680	124256256	1
chr11	123731968	124780544	7
chr11	124256256	125304832	9
chr11	124780544	125829120	8
chr11	125304832	126353408	9
chr11	125829120	126877696	8
chr11	126353408	127401984	4
chr11	126877696	127926272	1
chr11	127401984	128450560	2
chr11	127926272	128974848	2
chr11	128450560	129499136	2
chr11	128974848	130023424	7
chr11	129499136	130547712	10
chr12	1048576	2097152	7
chr12	1572864	2621440	8
chr12	2097152	3145728	10
chr12	2621440	3670016	13
chr12	3145728	4194304	8
chr12	3670016	4718592	9
chr12	4194304	5242880	13
chr12	4718592	5767168	10
chr12	6291456	7340032	44
chr12	6815744	7864320	35
chr12	9961472	11010048	28
chr12	10485760	11534336	33
chr12	11010048	12058624	24
chr12	11534336	12582912	7
chr12	12058624	13107200	11
chr12	12582912	13631488	14
chr12	13107200	14155776	7
chr12	13631488	14680064	2
chr12	14155776	15204352	14
chr12	14680064	15728640	15
chr12	15204352	16252928	6
chr12	15728640	16777216	6
chr12	16252928	17301504	4
chr12	16777216	17825792	1
chr12	17301504	18350080	1
chr12	17825792	18874368	2
chr12	18350080	19398656	4
chr12	18874368	19922944	5
chr12	19398656	20447232	2
chr12	19922944	20971520	2
chr12	21495808	22544384	2
chr12	22020096	23068672	5
chr12	22544384	23592960	7
chr12	23068672	24117248	5
chr12	23592960	24641536	7
chr12	25690112	26738688	4
chr12	26214400	27262976	5
chr12	26738688	27787264	3
chr12	27262976	28311552	1
chr12	27787264	28835840	0
chr12	28311552	29360128	0
chr12	28835840	29884416	2
chr12	29360128	30408704	3
chr12	29884416	30932992	1
chr12	30408704	31457280	5
chr12	30932992	31981568	28
chr12	32505856	33554432	45
chr12	33030144	34078720	40
chr12	33554432	34603008	22
chr12	35127296	36175872	28
chr12	35651584	36700160	38
chr12	36175872	37224448	35
chr12	36700160	37748736	21
chr12	37224448	38273024	18
chr12	37748736	38797312	17
chr12	38273024	39321600	18
chr12	38797312	39845888	26
chr12	39321600	40370176	30
chr12	39845888	40894464	29
chr12	40370176	41418752	23
chr12	40894464	41943040	14
chr12	41418752	42467328	3
chr12	41943040	42991616	5
chr12	42467328	43515904	6
chr12	42991616	44040192	6
chr12	43515904	44564480	3
chr12	44040192	45088768	3
chr12	44564480	45613056	5
chr12	45088768	46137344	5
chr12	45613056	46661632	3
chr12	46137344	47185920	5
chr12	46661632	47710208	5
chr12	47185920	48234496	2
chr12	47710208	48758784	4
chr12	48234496	49283072	4
chr12	48758784	49807360	5
chr12	49283072	50331648	6
chr12	49807360	50855936	3
chr12	50331648	51380224	3
chr12	51904512	52953088	2
chr12	52428800	53477376	2
chr12	52953088	54001664	5
chr12	53477376	54525952	7
chr12	54001664	55050240	8
chr12	55574528	56623104	3
chr12	56098816	57147392	5
chr12	56623104	57671680	5
chr12	57147392	58195968	3
chr12	57671680	58720256	8
chr12	59244544	60293120	9
chr12	59768832	60817408	5
chr12	60293120	61341696	7
chr12	60817408	61865984	9
chr12	61341696	62390272	3
chr12	61865984	62914560	1
chr12	62390272	63438848	1
chr12	62914560	63963136	2
chr12	63438848	64487424	5
chr12	63963136	65011712	12
chr12	65536000	66584576	10
chr12	66060288	67108864	10
chr12	66584576	67633152	10
chr12	67108864	68157440	11
chr12	67633152	68681728	6
chr12	68157440	69206016	5
chr12	69730304	70778880	1
chr12	70254592	71303168	0
chr12	70778880	71827456	0
chr12	71303168	72351744	1
chr12	71827456	72876032	3
chr12	72351744	73400320	7
chr12	72876032	73924608	10
chr12	73400320	74448896	6
chr12	73924608	74973184	4
chr12	74448896	75497472	2
chr12	74973184	76021760	1
chr12	75497472	76546048	2
chr12	76021760	77070336	2
chr12	76546048	77594624	6
chr12	77070336	78118912	7
chr12	77594624	78643200	6
chr12	78118912	79167488	6
chr12	78643200	79691776	2
chr12	79167488	80216064	3
chr12	79691776	80740352	3
chr12	80216064	81264640	1
chr12	80740352	81788928	0
chr12	81264640	82313216	0
chr12	81788928	82837504	3
chr12	82313216	83361792	4
chr12	82837504	83886080	5
chr12	83361792	84410368	3
chr12	83886080	84934656	1
chr12	84410368	85458944	0
chr12	84934656	85983232	4
chr12	86507520	87556096	5
chr12	87031808	88080384	4
chr12	87556096	88604672	2
chr12	88080384	89128960	5
chr12	88604672	89653248	4
chr12	89128960	90177536	2
chr12	89653248	90701824	5
chr12	90177536	91226112	7
chr12	90701824	91750400	5
chr12	91226112	92274688	4
chr12	91750400	92798976	6
chr12	93323264	94371840	9
chr12	93847552	94896128	4
chr12	94371840	95420416	2
chr12	94896128	95944704	0
chr12	95420416	96468992	5
chr12	95944704	96993280	5
chr12	96468992	97517568	2
chr12	96993280	98041856	8
chr12	97517568	98566144	10
chr12	98041856	99090432	7
chr12	98566144	99614720	11
chr12	99090432	100139008	11
chr12	99614720	100663296	7
chr12	100139008	101187584	4
chr12	100663296	101711872	8
chr12	101187584	102236160	13
chr12	101711872	102760448	10
chr12	102236160	103284736	7
chr12	102760448	103809024	4
chr12	103284736	104333312	5
chr12	103809024	104857600	9
chr12	104333312	105381888	9
chr12	104857600	105906176	5
chr12	105381888	106430464	11
chr12	105906176	106954752	17
chr12	106430464	107479040	15
chr12	106954752	108003328	15
chr12	107479040	108527616	22
chr12	108003328	109051904	18
chr12	108527616	109576192	13
chr12	109051904	110100480	17
chr12	109576192	110624768	12
chr12	110100480	111149056	17
chr12	110624768	111673344	15
chr12	111149056	112197632	2
chr12	111673344	112721920	2
chr12	113246208	114294784	2
chr12	113770496	114819072	8
chr12	114294784	115343360	8
chr12	114819072	115867648	8
chr12	115343360	116391936	7
chr12	115867648	116916224	4
chr12	116391936	117440512	6
chr12	116916224	117964800	11
chr12	117440512	118489088	23
chr12	117964800	119013376	23
chr12	118489088	119537664	18
chr12	119013376	120061952	20
chr12	119537664	120586240	22
chr12	120061952	121110528	23
chr12	120586240	121634816	21
chr12	121110528	122159104	14
chr12	121634816	122683392	8
chr12	122159104	123207680	7
chr12	122683392	123731968	3
chr12	123207680	124256256	2
chr12	123731968	124780544	1
chr12	124256256	125304832	1
chr12	124780544	125829120	2
chr12	125304832	126353408	2
chr12	125829120	126877696	5
chr12	126353408	127401984	5
chr12	126877696	127926272	2
chr12	127401984	128450560	5
chr13	0	1048576	13
chr13	524288	1572864	10
chr13	1048576	2097152	10
chr13	1572864	2621440	13
chr13	2097152	3145728	9
chr13	2621440	3670016	2
chr13	3145728	4194304	0
chr13	3670016	4718592	3
chr13	4194304	5242880	6
chr13	4718592	5767168	9
chr13	5242880	6291456	10
chr13	5767168	6815744	8
chr13	6291456	7340032	6
chr13	7864320	8912896	11
chr13	8388608	9437184	14
chr13	8912896	9961472	9
chr13	10485760	11534336	5
chr13	11010048	12058624	7
chr13	11534336	12582912	7
chr13	12058624	13107200	6
chr13	12582912	13631488	7
chr13	13107200	14155776	7
chr13	13631488	14680064	3
chr13	14155776	15204352	2
chr13	14680064	15728640	1
chr13	15204352	16252928	1
chr13	15728640	16777216	2
chr13	16252928	17301504	5
chr13	16777216	17825792	8
chr13	17301504	18350080	13
chr13	17825792	18874368	9
chr13	18350080	19398656	3
chr13	18874368	19922944	3
chr13	19398656	20447232	6
chr13	19922944	20971520	6
chr13	20447232	21495808	2
chr13	20971520	22020096	5
chr13	21495808	22544384	12
chr13	22020096	23068672	10
chr13	22544384	23592960	4
chr13	23068672	24117248	6
chr13	23592960	24641536	5
chr13	24117248	25165824	4
chr13	24641536	25690112	7
chr13	25165824	26214400	7
chr13	25690112	26738688	9
chr13	26214400	27262976	11
chr13	27787264	28835840	1
chr13	29360128	30408704	8
chr13	29884416	30932992	11
chr13	30408704	31457280	11
chr13	30932992	31981568	6
chr13	31457280	32505856	7
chr13	31981568	33030144	14
chr13	32505856	33554432	17
chr13	33030144	34078720	12
chr13	33554432	34603008	4
chr13	34078720	35127296	0
chr13	34603008	35651584	1
chr13	35127296	36175872	1
chr13	35651584	36700160	0
chr13	36175872	37224448	0
chr13	36700160	37748736	0
chr13	38797312	39845888	2
chr13	39321600	40370176	1
chr13	39845888	40894464	1
chr13	40370176	41418752	1
chr13	40894464	41943040	2
chr13	41418752	42467328	1
chr13	41943040	42991616	1
chr13	42467328	43515904	1
chr13	42991616	44040192	0
chr13	43515904	44564480	0
chr13	44040192	45088768	2
chr13	44564480	45613056	2
chr13	45088768	46137344	0
chr13	45613056	46661632	0
chr13	46137344	47185920	0
chr13	46661632	47710208	1
chr13	47185920	48234496	1
chr13	47710208	48758784	1
chr13	48234496	49283072	1
chr13	48758784	49807360	0
chr13	49283072	50331648	0
chr13	49807360	50855936	0
chr13	50331648	51380224	1
chr13	50855936	51904512	1
chr13	51380224	52428800	0
chr13	51904512	52953088	2
chr13	52428800	53477376	2
chr13	52953088	54001664	4
chr13	53477376	54525952	5
chr13	54001664	55050240	4
chr13	54525952	55574528	1
chr13	55050240	56098816	1
chr13	55574528	56623104	1
chr13	56098816	57147392	5
chr13	56623104	57671680	5
chr13	57147392	58195968	2
chr13	57671680	58720256	5
chr13	58195968	59244544	8
chr13	58720256	59768832	4
chr13	59244544	60293120	4
chr13	59768832	60817408	6
chr13	60293120	61341696	4
chr13	60817408	61865984	2
chr13	61341696	62390272	1
chr13	61865984	62914560	0
chr13	62390272	63438848	1
chr13	62914560	63963136	1
chr13	63438848	64487424	0
chr13	63963136	65011712	0
chr13	64487424	65536000	1
chr13	65011712	66060288	1
chr13	65536000	66584576	0
chr13	66060288	67108864	1
chr13	66584576	67633152	1
chr13	67108864	68157440	0
chr13	67633152	68681728	0
chr13	68157440	69206016	1
chr13	68681728	69730304	1
chr13	69206016	70254592	0
chr13	69730304	70778880	0
chr13	70254592	71303168	0
chr13	70778880	71827456	0
chr13	71303168	72351744	0
chr13	71827456	72876032	1
chr13	72351744	73400320	1
chr13	72876032	73924608	1
chr13	73400320	74448896	1
chr13	74973184	76021760	5
chr13	75497472	76546048	6
chr13	76021760	77070336	5
chr13	76546048	77594624	5
chr13	77070336	78118912	3
chr13	77594624	78643200	4
chr13	78118912	79167488	3
chr13	78643200	79691776	5
chr13	79167488	80216064	6
chr13	79691776	80740352	9
chr13	80216064	81264640	10
chr13	80740352	81788928	6
chr13	81264640	82313216	5
chr13	81788928	82837504	5
chr13	82313216	83361792	3
chr13	82837504	83886080	3
chr13	83361792	84410368	9
chr13	83886080	84934656	8
chr13	84410368	85458944	0
chr13	84934656	85983232	0
chr13	85458944	86507520	0
chr13	85983232	87031808	2
chr13	86507520	87556096	2
chr13	87031808	88080384	2
chr13	87556096	88604672	3
chr13	88080384	89128960	1
chr13	88604672	89653248	4
chr13	90177536	91226112	2
chr13	90701824	91750400	4
chr13	91226112	92274688	10
chr13	91750400	92798976	10
chr13	92274688	93323264	3
chr13	92798976	93847552	4
chr13	93323264	94371840	10
chr13	93847552	94896128	18
chr13	94371840	95420416	20
chr14	1048576	2097152	39
chr14	1572864	2621440	32
chr14	3145728	4194304	25
chr14	3670016	4718592	35
chr14	4194304	5242880	48
chr14	4718592	5767168	41
chr14	5242880	6291456	9
chr14	5767168	6815744	1
chr14	6291456	7340032	1
chr14	6815744	7864320	1
chr14	7340032	8388608	2
chr14	7864320	8912896	1
chr14	8388608	9437184	1
chr14	8912896	9961472	1
chr14	9437184	10485760	2
chr14	9961472	11010048	1
chr14	10485760	11534336	3
chr14	11010048	12058624	6
chr14	11534336	12582912	8
chr14	13631488	14680064	2
chr14	14155776	15204352	2
chr14	14680064	15728640	6
chr14	15204352	16252928	9
chr14	15728640	16777216	9
chr14	16252928	17301504	6
chr14	16777216	17825792	8
chr14	17301504	18350080	7
chr14	17825792	18874368	4
chr14	18350080	19398656	5
chr14	18874368	19922944	2
chr14	19398656	20447232	7
chr14	19922944	20971520	7
chr14	20447232	21495808	1
chr14	20971520	22020096	0
chr14	21495808	22544384	1
chr14	22020096	23068672	1
chr14	22544384	23592960	1
chr14	23068672	24117248	0
chr14	23592960	24641536	0
chr14	24117248	25165824	0
chr14	24641536	25690112	1
chr14	25165824	26214400	8
chr14	25690112	26738688	7
chr14	26214400	27262976	0
chr14	26738688	27787264	2
chr14	27262976	28311552	2
chr14	27787264	28835840	1
chr14	28311552	29360128	1
chr14	28835840	29884416	0
chr14	30408704	31457280	17
chr14	30932992	31981568	12
chr14	31457280	32505856	8
chr14	31981568	33030144	6
chr14	32505856	33554432	10
chr14	33030144	34078720	11
chr14	33554432	34603008	6
chr14	34078720	35127296	1
chr14	34603008	35651584	6
chr14	35127296	36175872	13
chr14	35651584	36700160	12
chr14	36175872	37224448	6
chr14	36700160	37748736	4
chr14	37224448	38273024	6
chr14	37748736	38797312	5
chr14	38273024	39321600	9
chr14	38797312	39845888	8
chr14	39321600	40370176	7
chr14	39845888	40894464	7
chr14	40370176	41418752	8
chr14	40894464	41943040	11
chr14	41418752	42467328	7
chr14	41943040	42991616	6
chr14	42467328	43515904	5
chr14	42991616	44040192	2
chr14	43515904	44564480	7
chr14	44040192	45088768	8
chr14	44564480	45613056	10
chr14	45088768	46137344	14
chr14	45613056	46661632	8
chr14	46137344	47185920	2
chr14	46661632	47710208	2
chr14	47185920	48234496	7
chr14	47710208	48758784	15
chr14	48234496	49283072	9
chr14	48758784	49807360	5
chr14	49283072	50331648	11
chr14	49807360	50855936	12
chr14	50331648	51380224	14
chr14	50855936	51904512	11
chr14	51380224	52428800	6
chr14	51904512	52953088	4
chr14	52428800	53477376	3
chr14	52953088	54001664	7
chr14	53477376	54525952	17
chr14	54001664	55050240	21
chr14	54525952	55574528	19
chr14	55050240	56098816	21
chr14	55574528	56623104	17
chr14	56098816	57147392	9
chr14	56623104	57671680	9
chr14	57147392	58195968	18
chr14	57671680	58720256	22
chr14	58195968	59244544	12
chr14	58720256	59768832	1
chr14	59244544	60293120	1
chr14	59768832	60817408	1
chr14	60293120	61341696	3
chr14	60817408	61865984	3
chr14	61341696	62390272	7
chr14	61865984	62914560	6
chr14	62390272	63438848	0
chr14	62914560	63963136	0
chr14	63438848	64487424	0
chr14	63963136	65011712	0
chr14	64487424	65536000	0
chr14	65011712	66060288	1
chr14	65536000	66584576	2
chr14	66060288	67108864	1
chr14	66584576	67633152	0
chr14	67108864	68157440	0
chr14	67633152	68681728	0
chr14	68157440	69206016	3
chr14	68681728	69730304	8
chr14	69206016	70254592	7
chr14	69730304	70778880	4
chr14	70254592	71303168	8
chr14	70778880	71827456	8
chr14	71303168	72351744	6
chr14	71827456	72876032	9
chr14	73400320	74448896	14
chr14	73924608	74973184	13
chr14	74448896	75497472	17
chr14	74973184	76021760	18
chr14	75497472	76546048	13
chr14	76021760	77070336	11
chr14	76546048	77594624	12
chr14	77070336	78118912	10
chr14	77594624	78643200	2
chr14	78118912	79167488	0
chr14	78643200	79691776	1
chr14	79167488	80216064	2
chr14	79691776	80740352	7
chr14	80216064	81264640	12
chr14	80740352	81788928	13
chr14	81264640	82313216	8
chr14	81788928	82837504	6
chr14	82313216	83361792	12
chr14	82837504	83886080	14
chr14	83361792	84410368	13
chr14	83886080	84934656	22
chr14	84410368	85458944	17
chr15	524288	1572864	7
chr15	1048576	2097152	10
chr15	1572864	2621440	9
chr15	2097152	3145728	3
chr15	2621440	3670016	4
chr15	3145728	4194304	3
chr15	3670016	4718592	2
chr15	4194304	5242880	3
chr15	4718592	5767168	8
chr15	9437184	10485760	4
chr15	11010048	12058624	3
chr15	11534336	12582912	10
chr15	13107200	14155776	6
chr15	14680064	15728640	2
chr15	15204352	16252928	1
chr15	15728640	16777216	2
chr15	16252928	17301504	6
chr15	16777216	17825792	5
chr15	17301504	18350080	5
chr15	17825792	18874368	19
chr15	18350080	19398656	33
chr15	18874368	19922944	26
chr15	19398656	20447232	18
chr15	19922944	20971520	18
chr15	20447232	21495808	14
chr15	22544384	23592960	16
chr15	23068672	24117248	19
chr15	23592960	24641536	8
chr15	24117248	25165824	0
chr15	24641536	25690112	1
chr15	25165824	26214400	1
chr15	25690112	26738688	5
chr15	26214400	27262976	9
chr15	26738688	27787264	10
chr15	27262976	28311552	9
chr15	27787264	28835840	7
chr15	28311552	29360128	9
chr15	28835840	29884416	9
chr15	29360128	30408704	11
chr15	29884416	30932992	12
chr15	30408704	31457280	9
chr15	30932992	31981568	6
chr15	31457280	32505856	2
chr15	31981568	33030144	2
chr15	32505856	33554432	1
chr15	33030144	34078720	10
chr15	33554432	34603008	11
chr15	34078720	35127296	6
chr15	34603008	35651584	9
chr15	35127296	36175872	9
chr15	35651584	36700160	6
chr15	36175872	37224448	5
chr15	36700160	37748736	8
chr15	37224448	38273024	11
chr15	37748736	38797312	8
chr15	38273024	39321600	5
chr15	38797312	39845888	3
chr15	39321600	40370176	2
chr15	39845888	40894464	5
chr15	40370176	41418752	5
chr15	40894464	41943040	8
chr15	41418752	42467328	10
chr15	41943040	42991616	12
chr15	42467328	43515904	19
chr15	42991616	44040192	21
chr15	43515904	44564480	14
chr15	44040192	45088768	12
chr15	44564480	45613056	10
chr15	45088768	46137344	6
chr15	45613056	46661632	10
chr15	46137344	47185920	9
chr15	46661632	47710208	8
chr15	47185920	48234496	7
chr15	47710208	48758784	5
chr15	48234496	49283072	4
chr15	48758784	49807360	8
chr15	49283072	50331648	8
chr15	50855936	51904512	8
chr15	51380224	52428800	11
chr15	51904512	52953088	19
chr15	52428800	53477376	27
chr15	52953088	54001664	27
chr15	53477376	54525952	20
chr15	54001664	55050240	13
chr15	54525952	55574528	8
chr15	55050240	56098816	7
chr15	56623104	57671680	16
chr15	57147392	58195968	9
chr15	57671680	58720256	9
chr15	58195968	59244544	9
chr15	58720256	59768832	8
chr15	59244544	60293120	8
chr15	61341696	62390272	9
chr15	63963136	65011712	3
chr15	64487424	65536000	1
chr15	65011712	66060288	1
chr15	65536000	66584576	1
chr15	66060288	67108864	4
chr15	66584576	67633152	9
chr15	67108864	68157440	12
chr15	67633152	68681728	18
chr15	68157440	69206016	21
chr15	68681728	69730304	21
chr15	69206016	70254592	12
chr15	69730304	70778880	2
chr15	70254592	71303168	6
chr15	72351744	73400320	1
chr15	72876032	73924608	1
chr15	73400320	74448896	0
chr15	73924608	74973184	3
chr15	74448896	75497472	4
chr15	74973184	76021760	1
chr15	75497472	76546048	2
chr15	76021760	77070336	3
chr15	76546048	77594624	4
chr15	77070336	78118912	6
chr15	77594624	78643200	10
chr15	78118912	79167488	8
chr15	78643200	79691776	9
chr15	79167488	80216064	10
chr16	524288	1572864	53
chr16	3145728	4194304	42
chr16	3670016	4718592	20
chr16	4194304	5242880	24
chr16	4718592	5767168	24
chr16	5242880	6291456	7
chr16	5767168	6815744	1
chr16	6291456	7340032	1
chr16	6815744	7864320	1
chr16	7340032	8388608	1
chr16	7864320	8912896	2
chr16	8388608	9437184	9
chr16	8912896	9961472	8
chr16	9437184	10485760	1
chr16	9961472	11010048	4
chr16	10485760	11534336	10
chr16	11010048	12058624	17
chr16	12582912	13631488	4
chr16	13107200	14155776	2
chr16	13631488	14680064	3
chr16	16777216	17825792	2
chr16	18874368	19922944	13
chr16	19398656	20447232	14
chr16	19922944	20971520	17
chr16	24117248	25165824	13
chr16	24641536	25690112	13
chr16	25165824	26214400	7
chr16	25690112	26738688	10
chr16	27262976	28311552	1
chr16	27787264	28835840	4
chr16	28311552	29360128	8
chr16	29884416	30932992	1
chr16	30408704	31457280	3
chr16	30932992	31981568	9
chr16	31457280	32505856	10
chr16	31981568	33030144	4
chr16	33554432	34603008	4
chr16	34078720	35127296	4
chr16	34603008	35651584	7
chr16	35127296	36175872	8
chr16	35651584	36700160	7
chr16	36175872	37224448	4
chr16	36700160	37748736	2
chr16	37224448	38273024	2
chr16	37748736	38797312	6
chr16	38273024	39321600	6
chr16	38797312	39845888	2
chr16	39321600	40370176	3
chr16	39845888	40894464	9
chr16	40370176	41418752	10
chr16	40894464	41943040	21
chr16	41418752	42467328	30
chr16	41943040	42991616	25
chr16	42467328	43515904	24
chr16	42991616	44040192	15
chr16	43515904	44564480	5
chr16	44040192	45088768	0
chr16	44564480	45613056	2
chr16	45088768	46137344	2
chr16	45613056	46661632	1
chr16	46137344	47185920	2
chr16	46661632	47710208	1
chr16	47185920	48234496	0
chr16	47710208	48758784	0
chr16	48234496	49283072	0
chr16	48758784	49807360	0
chr16	49283072	50331648	1
chr16	49807360	50855936	1
chr16	50331648	51380224	0
chr16	50855936	51904512	12
chr16	52428800	53477376	39
chr16	52953088	54001664	27
chr16	53477376	54525952	17
chr16	54001664	55050240	18
chr16	55574528	56623104	1
chr16	56098816	57147392	2
chr16	56623104	57671680	7
chr16	57147392	58195968	15
chr16	57671680	58720256	18
chr16	58195968	59244544	12
chr16	60293120	61341696	20
chr16	60817408	61865984	14
chr16	61341696	62390272	2
chr16	61865984	62914560	3
chr16	62390272	63438848	4
chr16	63963136	65011712	1
chr16	64487424	65536000	2
chr16	65011712	66060288	1
chr16	65536000	66584576	2
chr16	66060288	67108864	10
chr16	66584576	67633152	10
chr16	67108864	68157440	5
chr16	67633152	68681728	5
chr16	68157440	69206016	1
chr16	68681728	69730304	7
chr16	69206016	70254592	17
chr16	69730304	70778880	16
chr16	70254592	71303168	8
chr16	70778880	71827456	7
chr16	71303168	72351744	13
chr16	71827456	72876032	7
chr16	72351744	73400320	7
chr17	0	1048576	17
chr17	524288	1572864	20
chr17	1048576	2097152	25
chr17	1572864	2621440	17
chr17	3145728	4194304	21
chr17	3670016	4718592	33
chr17	4194304	5242880	44
chr17	4718592	5767168	17
chr17	5242880	6291456	6
chr17	5767168	6815744	23
chr17	6291456	7340032	60
chr17	6815744	7864320	58
chr17	8388608	9437184	32
chr17	11010048	12058624	21
chr17	13631488	14680064	46
chr17	14155776	15204352	39
chr17	14680064	15728640	62
chr17	15204352	16252928	63
chr17	15728640	16777216	35
chr17	16252928	17301504	32
chr17	16777216	17825792	27
chr17	18350080	19398656	15
chr17	18874368	19922944	9
chr17	19398656	20447232	23
chr17	19922944	20971520	31
chr17	20447232	21495808	22
chr17	20971520	22020096	17
chr17	21495808	22544384	10
chr17	22020096	23068672	2
chr17	22544384	23592960	4
chr17	23068672	24117248	10
chr17	23592960	24641536	12
chr17	24117248	25165824	10
chr17	24641536	25690112	14
chr17	25165824	26214400	17
chr17	25690112	26738688	15
chr17	26214400	27262976	16
chr17	26738688	27787264	30
chr17	27262976	28311552	33
chr17	27787264	28835840	17
chr17	29360128	30408704	8
chr17	35651584	36700160	3
chr17	37224448	38273024	4
chr17	37748736	38797312	4
chr17	38273024	39321600	4
chr17	38797312	39845888	3
chr17	39321600	40370176	9
chr17	39845888	40894464	11
chr17	40370176	41418752	10
chr17	40894464	41943040	11
chr17	41418752	42467328	13
chr17	41943040	42991616	29
chr17	42467328	43515904	33
chr17	42991616	44040192	31
chr17	43515904	44564480	25
chr17	44040192	45088768	9
chr17	44564480	45613056	1
chr17	45088768	46137344	1
chr17	45613056	46661632	1
chr17	46137344	47185920	2
chr17	46661632	47710208	1
chr17	47185920	48234496	3
chr17	47710208	48758784	6
chr17	48234496	49283072	6
chr17	48758784	49807360	4
chr17	49283072	50331648	10
chr17	49807360	50855936	9
chr17	50331648	51380224	9
chr17	50855936	51904512	22
chr17	51380224	52428800	20
chr17	51904512	52953088	14
chr17	53477376	54525952	6
chr17	54001664	55050240	6
chr17	56098816	57147392	24
chr17	56623104	57671680	30
chr17	57147392	58195968	14
chr17	59768832	60817408	11
chr17	60293120	61341696	12
chr17	60817408	61865984	9
chr17	61341696	62390272	10
chr17	61865984	62914560	6
chr17	62390272	63438848	3
chr17	62914560	63963136	2
chr17	63438848	64487424	0
chr17	65011712	66060288	3
chr17	65536000	66584576	9
chr17	66060288	67108864	9
chr17	66584576	67633152	10
chr17	67108864	68157440	30
chr17	67633152	68681728	39
chr17	69206016	70254592	21
chr17	69730304	70778880	9
chr17	70254592	71303168	10
chr17	70778880	71827456	17
chr17	71303168	72351744	18
chr17	71827456	72876032	11
chr17	74448896	75497472	48
chr17	74973184	76021760	47
chr17	75497472	76546048	21
chr18	1048576	2097152	7
chr18	1572864	2621440	10
chr18	2097152	3145728	13
chr18	2621440	3670016	7
chr18	3145728	4194304	3
chr18	5767168	6815744	5
chr18	6291456	7340032	2
chr18	6815744	7864320	3
chr18	7340032	8388608	5
chr18	7864320	8912896	4
chr18	8388608	9437184	4
chr18	8912896	9961472	5
chr18	9437184	10485760	5
chr18	9961472	11010048	2
chr18	10485760	11534336	2
chr18	11010048	12058624	7
chr18	11534336	12582912	8
chr18	12058624	13107200	4
chr18	12582912	13631488	0
chr18	13107200	14155776	2
chr18	13631488	14680064	7
chr18	14155776	15204352	10
chr18	14680064	15728640	8
chr18	15204352	16252928	6
chr18	15728640	16777216	4
chr18	16252928	17301504	6
chr18	16777216	17825792	9
chr18	17301504	18350080	11
chr18	17825792	18874368	6
chr18	18350080	19398656	3
chr18	18874368	19922944	2
chr18	19398656	20447232	5
chr18	19922944	20971520	7
chr18	20447232	21495808	3
chr18	20971520	22020096	2
chr18	21495808	22544384	1
chr18	22020096	23068672	1
chr18	23592960	24641536	0
chr18	24117248	25165824	4
chr18	24641536	25690112	12
chr18	25165824	26214400	13
chr18	25690112	26738688	9
chr18	26214400	27262976	5
chr18	26738688	27787264	3
chr18	27262976	28311552	3
chr18	27787264	28835840	3
chr18	28311552	29360128	8
chr18	28835840	29884416	10
chr18	29360128	30408704	7
chr18	29884416	30932992	7
chr18	30408704	31457280	4
chr18	30932992	31981568	2
chr18	31457280	32505856	0
chr18	31981568	33030144	0
chr18	32505856	33554432	0
chr18	33030144	34078720	0
chr18	33554432	34603008	0
chr18	34078720	35127296	0
chr18	34603008	35651584	0
chr18	35127296	36175872	1
chr18	35651584	36700160	2
chr18	36175872	37224448	2
chr18	36700160	37748736	2
chr18	37224448	38273024	0
chr18	37748736	38797312	1
chr18	38273024	39321600	1
chr18	38797312	39845888	5
chr18	39321600	40370176	11
chr18	41418752	42467328	5
chr18	41943040	42991616	3
chr18	42467328	43515904	5
chr18	42991616	44040192	8
chr18	43515904	44564480	10
chr18	44040192	45088768	8
chr18	44564480	45613056	7
chr18	45088768	46137344	5
chr18	45613056	46661632	2
chr18	46137344	47185920	1
chr18	46661632	47710208	1
chr18	47185920	48234496	1
chr18	47710208	48758784	6
chr18	48234496	49283072	8
chr18	48758784	49807360	5
chr18	49283072	50331648	1
chr18	49807360	50855936	2
chr18	50331648	51380224	2
chr18	50855936	51904512	9
chr18	51380224	52428800	8
chr18	51904512	52953088	7
chr18	52428800	53477376	9
chr18	52953088	54001664	9
chr18	53477376	54525952	5
chr18	54001664	55050240	2
chr18	54525952	55574528	2
chr18	55050240	56098816	3
chr18	55574528	56623104	6
