window	Akwaya-Jean	Alfred	Alice	Andromeda	Athanga	Berta	Bihati	Blanquita	Bono	Bosco	Brigitta	Bwamble	Cindy-schwein	Cindy-troglodytes	Cindy-verus	Cleo	Clint	Coco-chimp	Damian	Desmond	Doris	Dzeeta	Frederike	Gamin	Hermien	Hortense	Ikuru	Jimmie	Julie-A959	Julie-LWC21	Kidongo	Koby	Kombote	Kosana	Koto	Kumbuka	Lara	Linda	Luky	Marlin	Maya	Mgbadolite	Mirinda	Nakuu	Natalie	Negrita	SeppToni	Taweh	Tibe	Tongo	Trixie	Ula	Vaillant	Vincent	Washu	Yogui	node_0	node_1	node_2	node_3	n_clusters	n_single_clusters	cluster_composition	topology	genes
chr5_94371840	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.006645608055	0.0620131533559999	0.0620131533559999	0.02433354568	2	0	Cindy-schwein Frederike Nakuu/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	COMMD10, LOC112209232, LOC471609, SEMA6A
chr5_95944704	C1	C2	C1	C3	C3	C1	C3	C1	C1	C1	C1	C3	C1	C1	C1	C3	C1	C1	C1	C1	C3	C1	C1	C3	C1	C1	C3	C1	C3	C1	C3	C1	C1	C1	C1	C1	C1	C1	C1	C3	C1	C3	C2	C1	C1	C1	C3	C1	C3	C3	C3	C2	C1	C1	C1	C1	0.0277162450919999	0.059905996325	0.059905996325	0.0437518157299999	3	0	Alfred Mirinda Ula/Andromeda Athanga Bihati Bwamble Cleo Doris Gamin Ikuru Julie-A959 Kidongo Marlin Mgbadolite SeppToni Tibe Tongo Trixie/Akwaya-Jean Alice Berta Blanquita Bono Bosco Brigitta Cindy-schwein Cindy-troglodytes Cindy-verus Clint Coco-chimp Damian Desmond Dzeeta Frederike Hermien Hortense Jimmie Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Nakuu Natalie Negrita Taweh Vaillant Vincent Washu Yogui	Three Cluster	DTWD2
chr5_96468992	C1	C1	C1	C1	C1	C1	C1	C1	C3	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C3	C1	C1	C3	C3	C1	C1	C1	C1	C1	C1	C3	C3	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C3	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.002732402156	0.0049316544799999	0.0049316544799999	0.003481630159	3	0	Clint Linda/Bono Dzeeta Hermien Hortense Kombote Kosana Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Coco-chimp Damian Desmond Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Kumbuka Lara Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Three Cluster	DMXL1, DTWD2, TNFAIP8
chr5_96993280	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.0141891889909999	0.0141891889909999	0.008740089214	2	1	Bihati/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	DMXL1, DTWD2, FAM170A, HSD17B4, LOC100610717, TNFAIP8
chr5_97517568	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C2	C1	C2	C2	C2	C2	C1	C1	C1	C1	C1	C2	C2	C1	C2	C1	C1	C1	C1	C2	C1	C1	C2	C2	C1	C1	C1	C2	C1	C1	C1	C1	C1	C2	C1	0.0721656162649999	0.213950220694	0.213950220694	0.1347904438389999	2	0	Bono Desmond Dzeeta Gamin Hermien Hortense Ikuru Kombote Kosana Kumbuka Maya Nakuu Natalie Tibe Washu/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Mgbadolite Mirinda Negrita SeppToni Taweh Tongo Trixie Ula Vaillant Vincent Yogui	Multiple Divergent Individuals	FAM170A, HSD17B4, LOC100610717, TNFAIP8
chr5_98041856	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.00486141757	0.0286555820749999	0.0286555820749999	0.01227920886	2	0	Bono Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Bonobo-Chimpanzee Clustering	PRR16
chr5_98566144	C3	C3	C3	C2	C3	C3	C3	C3	C1	C3	C3	C3	C3	C3	C3	C3	C3	C3	C2	C1	C3	C1	C3	C3	C1	C1	C3	C3	C3	C3	C3	C3	C1	C1	C3	C1	C3	C3	C3	C3	C3	C3	C3	C3	C1	C3	C3	C3	C3	C3	C3	C3	C3	C3	C3	C3	0.0043168193179999	0.024058840913	0.024058840913	0.018298322486	3	0	Andromeda Damian/Bono Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alfred Alice Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Three Cluster	PRR16
chr5_99090432	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C1	C2	C2	C2	0.031562249863	0.110372040932	0.110372040932	0.042404643447	2	0	Julie-LWC21 Lara Taweh Vaillant/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Kidongo Koby Kombote Kosana Koto Kumbuka Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Tibe Tongo Trixie Ula Vincent Washu Yogui	Multiple Divergent Individuals	FTMT
chr5_99614720	C1	C2	C1	C2	C2	C1	C1	C2	C2	C1	C2	C1	C2	C2	C1	C2	C1	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C1	C1	C2	C2	C1	C2	C2	C2	C2	C2	C1	C1	C2	C2	C2	C1	C2	C2	C2	C1	C1	C1	C2	C2	C2	C2	C2	C2	C1	0.002936292747	0.0221628322629999	0.0221628322629999	0.010183166181	2	0	Akwaya-Jean Alice Berta Bihati Bosco Bwamble Cindy-verus Clint Coco-chimp Ikuru Jimmie Julie-A959 Koby Linda Luky Mirinda SeppToni Taweh Tibe Yogui/Alfred Andromeda Athanga Blanquita Bono Brigitta Cindy-schwein Cindy-troglodytes Cleo Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Julie-LWC21 Kidongo Kombote Kosana Koto Kumbuka Lara Marlin Maya Mgbadolite Nakuu Natalie Negrita Tongo Trixie Ula Vaillant Vincent Washu	Multiple Divergent Individuals	FTMT, LOX, SNCAIP, SRFBP1, ZNF474
chr5_100139008	C2	C1	C2	C1	C1	C2	C2	C1	C1	C2	C1	C2	C1	C1	C2	C1	C2	C2	C1	C1	C1	C1	C1	C1	C1	C1	C2	C2	C2	C1	C1	C2	C1	C1	C1	C1	C1	C2	C2	C1	C1	C1	C2	C1	C1	C1	C2	C2	C2	C1	C1	C1	C1	C1	C1	C2	0.010174052971	0.042205704723	0.042205704723	0.0170512191389999	2	0	Akwaya-Jean Alice Berta Bihati Bosco Bwamble Cindy-verus Clint Coco-chimp Ikuru Jimmie Julie-A959 Koby Linda Luky Mirinda SeppToni Taweh Tibe Yogui/Alfred Andromeda Athanga Blanquita Bono Brigitta Cindy-schwein Cindy-troglodytes Cleo Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Julie-LWC21 Kidongo Kombote Kosana Koto Kumbuka Lara Marlin Maya Mgbadolite Nakuu Natalie Negrita Tongo Trixie Ula Vaillant Vincent Washu	Multiple Divergent Individuals	LOX, SNCAIP, SNX2, SNX24, SRFBP1, ZNF474
chr5_100663296	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0088133008249999	0.038068537847	0.038068537847	0.0205187786589999	2	0	Bosco Luky/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	CEP120, CSNK1G3, LOC107974569, PPIC, PRDM6, SNX2, SNX24
chr5_101187584	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.0053478491149999	0.0053478491149999	0.0035196683499999	2	1	Marlin/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	CEP120, CSNK1G3, LOC107974569, PPIC, PRDM6, SNX24
chr5_101711872	C1	C1	C1	C1	C1	C1	C1	C3	C1	C1	C2	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C3	C1	C3	C1	C1	C1	C1	C1	C1	C1	C1	C3	C1	0.00386299565	0.0068899741719999	0.0068899741719999	0.006455774413	3	0	Brigitta Cindy-troglodytes/Blanquita Nakuu Negrita Washu/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Bono Bosco Bwamble Cindy-schwein Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Natalie SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Yogui	Three Cluster	CSNK1G3
chr5_102236160	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	0.0046199671509999	0.035759676659	0.035759676659	0.012828960967	2	0	Marlin Nakuu Washu/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Mgbadolite Mirinda Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Yogui	Multiple Divergent Individuals	ZNF608
chr5_102760448	C2	C2	C2	C1	C2	C1	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C2	C2	C2	C2	C1	C2	C2	0.013100726311	0.111704348569	0.111704348569	0.0631094784819999	2	0	Andromeda Berta Bwamble Clint Linda Marlin SeppToni Taweh Vincent/Akwaya-Jean Alfred Alice Athanga Bihati Blanquita Bono Bosco Brigitta Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Luky Maya Mgbadolite Mirinda Nakuu Natalie Negrita Tibe Tongo Trixie Ula Vaillant Washu Yogui	Multiple Divergent Individuals	ZNF608
chr5_103809024	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.074258969839	0.074258969839	0.0130054104619999	2	1	Julie-LWC21/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	ALDH7A1, GRAMD2B, PHAX, TEX43
chr5_104333312	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C1	C2	C2	0.0015855148129999	0.057732042968	0.057732042968	0.017839277109	2	0	Maya Trixie Vincent/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Ula Vaillant Washu Yogui	Multiple Divergent Individuals	ALDH7A1, C5H5orf63, GRAMD2B, LMNB1, LOC100614839, MARCH3, PHAX, TEX43
chr5_104857600	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C1	C2	C2	0.002275648089	0.037132395079	0.037132395079	0.0098008159489999	2	0	Maya Trixie Vincent/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Ula Vaillant Washu Yogui	Multiple Divergent Individuals	C5H5orf63, CTXN3, LMNB1, LOC100614839, MARCH3, MEGF10, PRRC1
chr5_105381888	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.002083711303	0.0167997826119999	0.0167997826119999	0.0048467355729999	2	0	Desmond Hortense Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Dzeeta Frederike Gamin Hermien Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	CCDC192, CTXN3, MEGF10, PRRC1, SLC12A2
chr5_105906176	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0015975626619999	0.008456524951	0.008456524951	0.0048010776779999	2	0	Desmond Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	CCDC192, FBN2, SLC12A2
chr5_106430464	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C2	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C2	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C2	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	0.0061912771919999	0.011015520574	0.011015520574	0.0071023193579999	2	0	Alfred Bwamble Cindy-schwein Cleo Gamin Julie-A959 Kidongo Marlin Mgbadolite Negrita Vincent/Akwaya-Jean Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Cindy-troglodytes Cindy-verus Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Hermien Hortense Ikuru Jimmie Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Mirinda Nakuu Natalie SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Washu Yogui	Multiple Divergent Individuals	FBN2, ISOC1, SLC27A6
chr5_106954752	C2	C2	C2	C1	C2	C2	C1	C1	C1	C2	C1	C1	C2	C1	C2	C1	C2	C1	C2	C1	C1	C1	C2	C1	C1	C1	C1	C2	C2	C2	C2	C2	C1	C1	C2	C1	C1	C2	C2	C2	C1	C1	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C2	0.0430634244009999	0.090375060599	0.090375060599	0.0450911152149999	2	0	Andromeda Bihati Blanquita Bono Brigitta Bwamble Cindy-troglodytes Cleo Coco-chimp Desmond Doris Dzeeta Gamin Hermien Hortense Ikuru Kombote Kosana Kumbuka Lara Maya Mgbadolite Natalie Negrita Vaillant Vincent/Akwaya-Jean Alfred Alice Athanga Berta Bosco Cindy-schwein Cindy-verus Clint Damian Frederike Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Linda Luky Marlin Mirinda Nakuu SeppToni Taweh Tibe Tongo Trixie Ula Washu Yogui	Multiple Divergent Individuals	ADAMTS19, ISOC1, KIAA1024L, SLC27A6
chr5_107479040	C1	C1	C1	C2	C1	C1	C2	C2	C2	C1	C2	C2	C1	C2	C1	C2	C1	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C1	C1	C1	C1	C1	C2	C2	C1	C2	C2	C1	C1	C1	C2	C2	C1	C1	C2	C2	C1	C1	C1	C1	C1	C1	C2	C2	C1	C1	0.016363595705	0.049590531856	0.049590531856	0.0170969375599999	2	0	Andromeda Bihati Blanquita Bono Brigitta Bwamble Cindy-troglodytes Cleo Coco-chimp Desmond Doris Dzeeta Gamin Hermien Hortense Ikuru Kombote Kosana Kumbuka Lara Maya Mgbadolite Natalie Negrita Vaillant Vincent/Akwaya-Jean Alfred Alice Athanga Berta Bosco Cindy-schwein Cindy-verus Clint Damian Frederike Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Linda Luky Marlin Mirinda Nakuu SeppToni Taweh Tibe Tongo Trixie Ula Washu Yogui	Multiple Divergent Individuals	ADAMTS19, CHSY3, KIAA1024L
chr5_108003328	C2	C1	C2	C2	C1	C2	C1	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C1	C2	C2	C1	C2	C2	C1	C2	C2	C1	C2	C1	C2	C1	C2	C2	C2	C2	C2	C1	C2	C2	C2	C1	C2	C1	C1	C2	C2	C2	C2	C1	C1	C1	C2	C2	C2	C1	C2	0.00779330063	0.034100258784	0.034100258784	0.0128117911309999	2	0	Alfred Athanga Bihati Cindy-schwein Cindy-troglodytes Cleo Coco-chimp Doris Gamin Ikuru Julie-A959 Kidongo Lara Maya Mirinda Nakuu Tibe Tongo Trixie Washu/Akwaya-Jean Alice Andromeda Berta Blanquita Bono Bosco Brigitta Bwamble Cindy-verus Clint Damian Desmond Dzeeta Frederike Hermien Hortense Jimmie Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Linda Luky Marlin Mgbadolite Natalie Negrita SeppToni Taweh Ula Vaillant Vincent Yogui	Multiple Divergent Individuals	CHSY3
chr5_108527616	C3	C1	C3	C3	C1	C3	C1	C1	C3	C3	C3	C3	C1	C1	C3	C1	C3	C3	C3	C3	C1	C3	C3	C1	C1	C3	C1	C3	C1	C3	C1	C3	C3	C3	C3	C3	C1	C3	C1	C2	C1	C3	C1	C1	C1	C3	C3	C3	C2	C1	C1	C1	C3	C3	C1	C2	0.0069624279009999	0.0118412834459999	0.0118412834459999	0.0099441349329999	3	0	Marlin Tibe Yogui/Alfred Athanga Bihati Blanquita Cindy-schwein Cindy-troglodytes Cleo Doris Gamin Hermien Ikuru Julie-A959 Kidongo Lara Luky Maya Mirinda Nakuu Natalie Tongo Trixie Ula Washu/Akwaya-Jean Alice Andromeda Berta Bono Bosco Brigitta Bwamble Cindy-verus Clint Coco-chimp Damian Desmond Dzeeta Frederike Hortense Jimmie Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Linda Mgbadolite Negrita SeppToni Taweh Vaillant Vincent	Three Cluster	CDC42SE2, HINT1, LYRM7
chr5_109051904	C2	C1	C2	C1	C1	C2	C1	C1	C1	C2	C1	C1	C1	C1	C2	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C2	C1	C1	C1	C1	C1	C2	C1	C2	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.005338243208	0.041125264281	0.041125264281	0.0268716716739999	2	0	Akwaya-Jean Alice Berta Bosco Cindy-verus Clint Jimmie Koby Linda Marlin SeppToni/Alfred Andromeda Athanga Bihati Blanquita Bono Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cleo Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Julie-A959 Julie-LWC21 Kidongo Kombote Kosana Koto Kumbuka Lara Luky Maya Mgbadolite Mirinda Nakuu Natalie Negrita Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	CDC42SE2, FNIP1, HINT1, LYRM7, MEIKIN, RAPGEF6
